image concentration x1 y1 x2 y2 x3 y3 x4 y4 rotation
IMG20250924165510 1 1937.693903 2233.865230 2245.694981 2245.531254 2241.478950 2479.030927 1918.490773 2480.164219 90.000000
IMG20250924165510 2 1962.689155 1969.616241 2251.678577 1992.848723 2248.845347 2194.574673 1945.660930 2174.061293 90.000000
IMG20250924165510 3 1980.821825 1758.823957 2256.495067 1770.156875 2256.778390 1941.283944 1965.522385 1927.684442 90.000000
IMG20250924165510 4 2000.087786 1549.164965 2256.778390 1558.231299 2253.945161 1723.691909 1987.621576 1720.858680 90.000000
IMG20250924165510 5 2016.520518 1359.905226 2257.911682 1362.738455 2255.645098 1512.899625 2005.187600 1511.766334 90.000000
IMG20250924165510 6 2023.320269 1209.177410 2257.911682 1221.643620 2259.611620 1325.906470 2016.520518 1322.506595 90.000000
IMG20250924165513 0 1918.039876 2531.662855 2250.700289 2540.390110 2235.752532 2823.822570 1888.217025 2808.163694 90.000000
IMG20250924165513 1 1950.595331 2227.062137 2258.749081 2246.034290 2252.425030 2474.849947 1927.689393 2474.989995 90.000000
IMG20250924165513 2 1974.741707 1963.751657 2265.648045 1991.347515 2261.048736 2189.692746 1954.044813 2170.720593 90.000000
IMG20250924165513 3 1997.163342 1753.333238 2269.672441 1765.406426 2265.648045 1941.330022 1979.915930 1920.058215 90.000000
IMG20250924165513 4 2013.835839 1542.339906 2274.271751 1552.688353 2269.097528 1722.287898 2001.762651 1714.814020 90.000000
IMG20250924165513 5 2031.468275 1354.156089 2272.859439 1356.989318 2271.972096 1511.869479 2020.135356 1506.017197 90.000000
IMG20250924165513 6 2039.417853 1202.853359 2274.009266 1215.319569 2275.709204 1319.582420 2032.618102 1316.182544 90.000000
IMG20250924165515 0 1918.039876 2529.932283 2253.001325 2539.143458 2239.733605 2828.149000 1887.850609 2811.996994 90.000000
IMG20250924165515 1 1950.595331 2220.716706 2259.923613 2239.177625 2254.155039 2476.266004 1928.807482 2473.958575 90.000000
IMG20250924165515 2 1974.956072 1954.786941 2265.692187 1980.745523 2262.807900 2184.953032 1955.342922 2162.455595 90.000000
IMG20250924165515 3 1993.415508 1737.311713 2270.307046 1750.579432 2265.692187 1927.097788 1977.840359 1910.368924 90.000000
IMG20250924165515 4 2009.567514 1522.143914 2269.153331 1530.796774 2269.153331 1705.007700 1996.876652 1697.508554 90.000000
IMG20250924165515 5 2025.122844 1328.197507 2270.307046 1329.473552 2265.626665 1485.910898 2011.874944 1483.494470 90.000000
IMG20250924165515 6 2034.372381 1171.414632 2269.153331 1186.412924 2271.460761 1295.438967 2025.142663 1289.093536 90.000000
IMG_2113 0 454.450993 1386.190031 784.549962 1379.759532 789.352661 1790.207642 463.024993 1783.809244 0.000000
IMG_2113 1 872.433454 1373.329032 1252.904669 1376.544282 1253.976418 1778.450494 877.792204 1784.880994 0.000000
IMG_2113 2 1345.075160 1373.329032 1715.900625 1373.329032 1719.115875 1766.661245 1347.218660 1778.450494 0.000000
IMG_2113 3 1805.927617 1369.042033 2160.676834 1364.755033 2172.466082 1753.800247 1810.214616 1762.374246 0.000000
IMG_2113 4 2247.488575 1361.539783 2602.237792 1357.252784 2619.385791 1746.297997 2265.708324 1749.513247 0.000000
IMG_2113 5 2687.977784 1357.252784 3037.368251 1351.894034 3054.516250 1737.723998 2706.197533 1744.154497 0.000000
IMG_2113 6 3119.892994 1347.607035 3434.987464 1355.109284 3473.570461 1731.293499 3144.543241 1733.436998 0.000000
IMG_2114 0 666.636993 1959.202927 1134.277200 1950.093053 1137.725282 2529.320797 678.783492 2522.496811 0.000000
IMG_2114 1 1255.734624 1940.983178 1794.735511 1945.538115 1796.253823 2514.905250 1263.326185 2524.015124 0.000000
IMG_2114 2 1922.266184 1937.938989 2447.602260 1937.938989 2452.157197 2495.159624 1925.302809 2511.861060 0.000000
IMG_2114 3 2573.618403 1931.865740 3076.179794 1925.792490 3092.881230 2476.939876 2579.691653 2489.086375 0.000000
IMG_2114 4 3200.685189 1928.848026 3703.246580 1922.774777 3727.539578 2473.922163 3226.496500 2478.477100 0.000000
IMG_2114 5 3824.711569 1922.774777 4319.681397 1915.183215 4343.974395 2461.775664 3850.522879 2470.885538 0.000000
IMG_2114 6 4433.547260 1909.109966 4879.931093 1919.738152 4934.590338 2452.665790 4468.468444 2455.702415 0.000000
IMG_2115 0 671.193527 1966.797150 1138.833733 1957.687276 1142.281815 2536.915020 683.340026 2530.091034 0.000000
IMG_2115 1 1267.885381 1945.539712 1806.886268 1950.094649 1808.404580 2519.461783 1275.476942 2528.571658 0.000000
IMG_2115 2 1931.379252 1947.052057 2456.715328 1947.052057 2461.270265 2504.272692 1934.415877 2520.974128 0.000000
IMG_2115 3 2584.250316 1951.610720 3086.811706 1945.537470 3103.513142 2496.684856 2590.323565 2508.831355 0.000000
IMG_2115 4 3200.685189 1936.442249 3703.246580 1930.369000 3727.539578 2481.516386 3226.496500 2486.071323 0.000000
IMG_2115 5 3829.268102 1930.369000 4324.237931 1922.777438 4348.530929 2469.369887 3855.079412 2478.479761 0.000000
IMG_2115 6 4436.584949 1922.779567 4882.968782 1933.407754 4937.628027 2466.335391 4471.506133 2469.372016 0.000000
IMG_2116 0 488.788083 1388.327400 818.887052 1381.896900 821.320992 1790.763544 497.362082 1785.946613 0.000000
IMG_2116 1 906.767100 1378.680870 1287.238315 1381.896120 1288.310065 1783.802332 912.125850 1790.232832 0.000000
IMG_2116 2 1377.259204 1382.963640 1748.084669 1382.963640 1751.299919 1776.295853 1381.015017 1781.391580 0.000000
IMG_2116 3 1834.894134 1376.535823 2189.643351 1372.248823 2201.432600 1761.294037 1839.181134 1769.868036 0.000000
IMG_2116 4 2274.311610 1375.474364 2629.060826 1371.187364 2646.208825 1760.232578 2292.531358 1763.447828 0.000000
IMG_2116 5 2712.658475 1372.259108 3062.581456 1368.770115 3077.585873 1752.454490 2730.878223 1759.160822 0.000000
IMG_2116 6 3140.280975 1367.973606 3455.375446 1375.475855 3486.992106 1753.526234 3164.931223 1753.803570 0.000000
IMG_2117 0 486.654130 1397.930189 816.753099 1391.499689 819.187039 1800.366332 495.228129 1795.549401 0.000000
IMG_2117 1 905.700124 1390.417612 1286.171338 1393.632862 1287.243088 1795.539074 911.058873 1801.969573 0.000000
IMG_2117 2 1375.125251 1393.633405 1745.950716 1393.633405 1749.165965 1786.965618 1378.881064 1792.061345 0.000000
IMG_2117 3 1834.894134 1389.339541 2189.643351 1385.052541 2201.432600 1774.097755 1839.181134 1782.671754 0.000000
IMG_2117 4 2272.177656 1385.077153 2626.926873 1380.790153 2640.346237 1769.823884 2290.397405 1773.050616 0.000000
IMG_2117 5 2709.457545 1381.861897 3058.601033 1378.243501 3074.384943 1762.057279 2727.677293 1768.763611 0.000000
IMG_2117 6 3136.013069 1379.710347 3451.107540 1387.212597 3482.724200 1765.262976 3160.663317 1765.540311 0.000000
IMG_2118 0 709.062849 1980.401100 1176.703056 1971.291226 1180.151138 2550.518971 712.839035 2538.885795 0.000000
IMG_2118 1 1300.413512 1970.947483 1838.691279 1975.823695 1829.079494 2547.948640 1304.944935 2550.969589 0.000000
IMG_2118 2 1969.553598 1970.947483 2492.177683 1972.457957 2491.579386 2531.534626 1962.001227 2538.885795 0.000000
IMG_2118 3 2608.484199 1973.968431 3116.003542 1970.947483 3126.248554 2519.347050 2616.036570 2526.802001 0.000000
IMG_2118 4 3230.799584 1966.416060 3729.256081 1964.905586 3748.042873 2511.781925 3252.282028 2516.353129 0.000000
IMG_2118 5 3850.094020 1963.395112 4342.508620 1961.884637 4363.655259 2511.697259 3872.751133 2516.228681 0.000000
IMG_2118 6 4451.262765 1966.416060 4893.600437 1975.791165 4938.390705 2511.362535 4482.137788 2511.755427 0.000000
IMG_2119 0 514.326448 1388.368384 846.333554 1385.068434 842.083863 1790.913921 516.991991 1782.592874 0.000000
IMG_2119 1 931.750445 1381.695242 1311.711222 1385.137274 1304.926433 1788.990177 934.949097 1791.122611 0.000000
IMG_2119 2 1401.980647 1386.130857 1769.578915 1388.255702 1769.578915 1785.601807 1398.793379 1786.664230 0.000000
IMG_2119 3 1855.635157 1388.255702 2210.156139 1387.007356 2217.387913 1774.112932 1865.196962 1779.227271 0.000000
IMG_2119 4 2296.540594 1384.006011 2647.289975 1383.804910 2657.764325 1773.915157 2308.227244 1770.727889 0.000000
IMG_2119 5 2735.321185 1384.006011 3078.483730 1386.130857 3092.295226 1770.727889 2747.007835 1773.915157 0.000000
IMG_2119 6 3159.227858 1387.193280 3469.455298 1395.692662 3502.390403 1773.915157 3178.351468 1771.790311 0.000000
IMG_2120 0 1024.039505 1616.315289 1196.712753 1606.111870 1199.067388 1887.883215 1030.318532 1889.452971 0.000000
IMG_2120 1 1248.514727 1602.972356 1483.978247 1591.199180 1476.914341 1884.743701 1246.944970 1888.668093 0.000000
IMG_2120 2 1545.198762 1589.629423 1786.830688 1579.484253 1778.632935 1875.345703 1534.210464 1882.389066 0.000000
IMG_2120 3 1847.376945 1568.437706 2103.247303 1559.019166 2096.891846 1865.046265 1840.313040 1871.400768 0.000000
IMG_2120 4 2169.177089 1552.740138 2444.669407 1539.397206 2451.733312 1858.842714 2165.252697 1861.197349 0.000000
IMG_2120 5 2516.878219 1537.827449 2821.411038 1520.560124 2833.969092 1855.703200 2523.942125 1859.627592 0.000000
IMG_2120 6 2897.544243 1518.990367 3223.268778 1507.217191 3239.751224 1847.854416 2909.317419 1852.563687 0.000000
IMG_2121 0 1545.080814 2294.286425 1792.386718 2278.619988 1787.405640 2678.241699 1550.675971 2679.233171 0.000000
IMG_2121 1 1864.004718 2274.143863 2200.833121 2259.596457 2184.047652 2673.638015 1860.647624 2678.114140 0.000000
IMG_2121 2 2283.641432 2256.239363 2630.541117 2241.691957 2611.517586 2663.566734 2272.451120 2671.399953 0.000000
IMG_2121 3 2718.944585 2236.096801 3081.510706 2220.430363 3073.677488 2652.376422 2701.040085 2661.328672 0.000000
IMG_2121 4 3173.271268 2212.597145 3571.646389 2195.811676 3576.122514 2647.900297 3167.676112 2649.019328 0.000000
IMG_2121 5 3671.240169 2191.335551 4103.436523 2173.810791 4118.852665 2645.662234 3682.430482 2649.019328 0.000000
IMG_2121 6 4216.208383 2170.073958 4671.654098 2162.240739 4694.594238 2640.402344 4229.636758 2643.424172 0.000000
IMG_2122 0 1597.652303 2250.373069 1851.352340 2228.903876 1840.451920 2631.915324 1598.808492 2635.383890 0.000000
IMG_2122 1 1924.853692 2226.093108 2259.798742 2217.973665 2245.117948 2627.290570 1916.760371 2631.915324 0.000000
IMG_2122 2 2348.018738 2213.375033 2696.443870 2198.912977 2679.844880 2620.353438 2328.363531 2624.978192 0.000000
IMG_2122 3 2783.901859 2194.876014 3152.038214 2177.651383 3138.851775 2608.791551 2767.715218 2615.728683 0.000000
IMG_2122 4 3246.111153 2170.974353 3644.486274 2154.188885 3645.262404 2604.166796 3235.971621 2604.166796 0.000000
IMG_2122 5 3743.538439 2152.097034 4183.213540 2132.188000 4195.608201 2604.166796 3753.944137 2606.479174 0.000000
IMG_2122 6 4289.048268 2128.451166 4744.493983 2120.617947 4763.296829 2604.166796 4307.758500 2605.322985 0.000000
IMG_2123 0 1173.784321 1517.462158 1354.323002 1507.393569 1347.121059 1784.268257 1167.872706 1787.469120 0.000000
IMG_2123 1 1406.337033 1502.592274 1647.995497 1498.872590 1631.997905 1784.268257 1399.135090 1785.868688 0.000000
IMG_2123 2 1709.618844 1495.390331 1956.885545 1488.988604 1941.681443 1781.867609 1691.213879 1785.068472 0.000000
IMG_2123 3 2017.701950 1482.586877 2279.372536 1475.384935 2267.369298 1773.865450 2004.898496 1777.066314 0.000000
IMG_2123 4 2344.990237 1469.783424 2631.467515 1461.781265 2627.466435 1775.465882 2336.988078 1771.464803 0.000000
IMG_2123 5 2701.886510 1456.179754 3009.969617 1447.377379 3017.971775 1775.465882 2701.086295 1776.266098 0.000000
IMG_2123 6 3085.189907 1445.776948 3402.777781 1440.941599 3424.481432 1775.465882 3092.391850 1773.865450 0.000000
IMG_2124 0 1227.062134 1592.161133 1401.849439 1580.129127 1393.377563 1853.763428 1219.970675 1859.582336 0.000000
IMG_2124 1 1454.149341 1573.884362 1688.328008 1569.981384 1672.710693 1849.802490 1444.001599 1850.995784 0.000000
IMG_2124 2 1746.092079 1567.639598 1984.954319 1560.614238 1972.464790 1846.312211 1732.821955 1850.215189 0.000000
IMG_2124 3 2048.182559 1554.369473 2302.042725 1543.648071 2293.289563 1840.067447 2034.912435 1843.189829 0.000000
IMG_2124 4 2365.104354 1540.318753 2645.338159 1534.073989 2646.118754 1840.848042 2360.420781 1836.164469 0.000000
IMG_2124 5 2712.469377 1528.609820 3013.779261 1517.681482 3023.927003 1836.945064 2719.494737 1836.945064 0.000000
IMG_2124 6 3086.374648 1511.436718 3400.174061 1509.094931 3422.811332 1833.042087 3099.644772 1837.725660 0.000000
IMG_2125 0 1657.266693 2261.114436 1904.882042 2244.069094 1892.880217 2631.717687 1647.220459 2639.961140 0.000000
IMG_2125 1 1980.084136 2236.332910 2311.837247 2230.803692 2289.712718 2627.216925 1965.708168 2628.907425 0.000000
IMG_2125 2 2399.222512 2219.712197 2737.610685 2209.759604 2719.917186 2614.498400 2380.423169 2620.027618 0.000000
IMG_2125 3 2827.184025 2203.133987 3186.819261 2187.945333 3174.418948 2607.872782 2808.384682 2612.296157 0.000000
IMG_2125 4 3278.086876 2180.136373 3674.265025 2166.608087 3670.116733 2598.819818 3272.534045 2598.819818 0.000000
IMG_2125 5 3773.809848 2156.646049 4197.635663 2141.266557 4204.299060 2593.266988 3782.283916 2601.040951 0.000000
IMG_2125 6 4304.619548 2132.317488 4741.813085 2127.939763 4772.908938 2585.493024 4319.797942 2591.045855 0.000000
IMG_2126 0 1181.613080 1595.295594 1356.400385 1583.263588 1347.928509 1856.897889 1174.521620 1862.716796 0.000000
IMG_2126 1 1407.913847 1578.587937 1642.092514 1574.684959 1626.475199 1854.506064 1397.766105 1855.699359 0.000000
IMG_2126 2 1699.065123 1569.211222 1937.927363 1562.185862 1925.437834 1847.883835 1685.794999 1851.786813 0.000000
IMG_2126 3 1999.585234 1555.153402 2253.445400 1544.432000 2244.692239 1840.851376 1986.315110 1843.973758 0.000000
IMG_2126 4 2313.943677 1538.134608 2593.598841 1528.585230 2590.670635 1833.675864 2310.024032 1833.675864 0.000000
IMG_2126 5 2659.154668 1522.338388 2958.325832 1511.482276 2963.029406 1830.541403 2665.136364 1836.028906 0.000000
IMG_2126 6 3031.488315 1505.165285 3340.095518 1502.075127 3362.045531 1825.053900 3042.202475 1828.973545 0.000000
IMG_2127 0 1027.920951 1576.809708 1367.234560 1580.830012 1360.802075 1947.481683 1016.664102 1949.089805 0.000000
IMG_2127 1 1448.444689 1581.634072 1751.575567 1598.519347 1758.812113 1938.637016 1444.424386 1941.049198 0.000000
IMG_2127 2 1819.920725 1601.735589 2097.321661 1610.580257 2121.443482 1934.616712 1829.569453 1937.832955 0.000000
IMG_2127 3 2161.646516 1609.776196 2422.966238 1621.033046 2452.716483 1929.792348 2189.788640 1929.792348 0.000000
IMG_2127 4 2480.124023 1623.491455 2718.860570 1630.681774 2757.455483 1933.008591 2521.061642 1925.772045 0.000000
IMG_2127 5 2775.948878 1632.289895 2997.869627 1641.134563 3033.248297 1931.400470 2813.739730 1931.400470 0.000000
IMG_2127 6 3050.133572 1641.938624 3232.655347 1653.999534 3282.507109 1928.184227 3089.532545 1928.184227 0.000000
IMG_2128 0 1575.186857 2194.307240 2047.982739 2199.989883 2022.979111 2709.154679 1553.592814 2705.745093 0.000000
IMG_2128 1 2154.816424 2201.126411 2578.741579 2230.676154 2579.712891 2707.017334 2144.587667 2705.745093 0.000000
IMG_2128 2 2671.936921 2234.085739 3062.902747 2252.270196 3093.589018 2708.018151 2691.257906 2706.881622 0.000000
IMG_2128 3 3153.825032 2248.860611 3518.650701 2272.727711 3565.248372 2702.335508 3189.057417 2704.608565 0.000000
IMG_2128 4 3604.125488 2272.856201 3945.985441 2288.639111 3990.310055 2706.881622 3656.170657 2696.652865 0.000000
IMG_2128 5 4022.132855 2288.639111 4338.087795 2304.550510 4388.095052 2713.700793 4077.822754 2712.564265 0.000000
IMG_2128 6 4408.552566 2306.823568 4667.681079 2326.144553 4747.238078 2718.246908 4463.105937 2712.564265 0.000000
IMG_2129 0 1666.677406 2203.399468 2128.108003 2209.082111 2112.196603 2705.745093 1646.219892 2706.881622 0.000000
IMG_2129 1 2239.487802 2212.491697 2653.184200 2239.768382 2658.866842 2710.291208 2224.712931 2706.881622 0.000000
IMG_2129 2 2745.243013 2245.451025 3135.072311 2262.498954 3161.212468 2711.427736 2758.881356 2711.427736 0.000000
IMG_2129 3 3221.448481 2263.635482 3585.705886 2278.410353 3632.303557 2708.018151 3256.112603 2710.291208 0.000000
IMG_2129 4 3669.240735 2284.092996 4010.199305 2298.867868 4058.501769 2713.700793 3724.930635 2706.881622 0.000000
IMG_2129 5 4090.324568 2302.277453 4406.279509 2318.188853 4455.718502 2725.066079 4142.036618 2722.793022 0.000000
IMG_2129 6 4476.744280 2321.598439 4735.872793 2340.919424 4815.998056 2726.202608 4530.729387 2721.656493 0.000000
IMG_2130 0 1220.272467 1527.471703 1545.436738 1536.415138 1521.548940 1887.565778 1196.674879 1875.621878 0.000000
IMG_2130 1 1620.285174 1538.803918 1909.463863 1565.884037 1910.123797 1897.120897 1605.952495 1881.991958 0.000000
IMG_2130 2 1979.398413 1572.246836 2245.349237 1592.949595 2259.681917 1905.879756 1981.787193 1897.917157 0.000000
IMG_2130 3 2316.216373 1596.930895 2566.241999 1611.263574 2590.926057 1916.231136 2326.567753 1905.083496 0.000000
IMG_2130 4 2623.572715 1622.411213 2863.246961 1637.540152 2888.727280 1928.175035 2656.219373 1915.434876 0.000000
IMG_2130 5 2917.392638 1641.521452 3136.591526 1653.090061 3163.436964 1942.507714 2946.854256 1932.156335 0.000000
IMG_2130 6 3185.732242 1660.631691 3369.668291 1679.741930 3419.832669 1948.877794 3220.767680 1942.507714 0.000000
IMG_2131 0 1337.896824 1529.704258 1648.287455 1541.953254 1628.252307 1883.352490 1314.953203 1873.067418 0.000000
IMG_2131 1 1719.180093 1545.924352 2001.679523 1571.635704 2000.097205 1892.846402 1704.994765 1878.605534 0.000000
IMG_2131 2 2064.843623 1577.784951 2330.794448 1598.487710 2345.833843 1907.087271 2065.763431 1897.593359 0.000000
IMG_2131 3 2396.123468 1603.260169 2646.149093 1617.592849 2674.956135 1921.328139 2408.335432 1910.251908 0.000000
IMG_2131 4 2705.062129 1626.367010 2944.736375 1641.495949 2970.216693 1932.130832 2737.708787 1919.390673 0.000000
IMG_2131 5 3002.046689 1648.641886 3224.020728 1664.992508 3248.546668 1947.436398 3027.813208 1937.942486 0.000000
IMG_2131 6 3271.490289 1668.157145 3458.278139 1690.818161 3508.442516 1959.954025 3306.301301 1947.436398 0.000000
IMG_2132 0 1874.342652 2184.774659 2314.062712 2202.127403 2285.679587 2685.776321 1841.839189 2671.205803 0.000000
IMG_2132 1 2421.129061 2207.753126 2821.336586 2244.177541 2819.094968 2699.226030 2401.033179 2679.051467 0.000000
IMG_2132 2 2913.030765 2253.994826 3289.794433 2283.323735 3311.100243 2720.506445 2914.333826 2707.056736 0.000000
IMG_2132 3 3379.026323 2288.978867 3733.229292 2309.283496 3774.039268 2739.575157 3396.326606 2723.883830 0.000000
IMG_2132 4 3821.112832 2321.713557 4160.651348 2343.146221 4196.748465 2754.878972 3867.362265 2736.830413 0.000000
IMG_2132 5 4238.523404 2351.057929 4552.986626 2374.221310 4587.731708 2774.350154 4275.025973 2760.900445 0.000000
IMG_2132 6 4619.129320 2376.492843 4883.745441 2408.595948 4954.811641 2789.871755 4668.444920 2772.138450 0.000000
IMG_2133 0 1284.747884 1550.795769 1595.138515 1563.044764 1575.103368 1904.444001 1261.804263 1894.158929 0.000000
IMG_2133 1 1674.624712 1567.015863 1957.124141 1592.727214 1955.541823 1913.937913 1660.439383 1899.697044 0.000000
IMG_2133 2 2024.195414 1596.529103 2290.146239 1617.231861 2305.185634 1925.831422 2025.115222 1916.337510 0.000000
IMG_2133 3 2357.043406 1621.223719 2607.069032 1635.556398 2635.876073 1939.291689 2369.255370 1928.215458 0.000000
IMG_2133 4 2665.976511 1645.112550 2905.650757 1660.241489 2931.131076 1950.876372 2698.623169 1938.136213 0.000000
IMG_2133 5 2961.459852 1664.655706 3181.199084 1679.513518 3208.568740 1962.593953 2989.611498 1953.210071 0.000000
IMG_2133 6 3231.628237 1684.562271 3418.416087 1707.223286 3468.580464 1976.359150 3266.439249 1963.841523 0.000000
